ID_PRODUCTO;CLAVE_LADA_CLIENTE;CONTACTO;CONTACTO_EFECTIVO;INTENCION_COMPRA;DURACION_LLAMADA;INICIO_LLAMADA;FIN_LLAMADA;PROPENSION_CLIENTE;GENERO_ASESOR;FECHA_NACIMIENTO_ASESOR;JORNADAS;ANTIGUEDAD_ASESOR;GENERO_CLIENTE;EDAD_CLIENTE;FECHA_ANTIGUEDAD_CLIENTE;NUMERO_PRODUCTOS;NIVEL_RENTA
TDC;627;SI;SI;NO;0:06:02;30/03/2020 18:10;30/03/2020 18:17;ALTA;H;1/01/1996;62;25;F;53;29/06/2001;4;RENTA_ALTA
TDC;552;SI;SI;NO;0:01:54;31/03/2020 9:32;31/03/2020 9:34;SIN PROPENSIÓN;M;1/01/1991;37;103;F;29;4/10/2016;2;RENTA_ALTA
TDC;833;SI;SI;SI;0:09:30;18/03/2020 13:06;18/03/2020 13:16;MUY ALTA;M;1/01/1984;57;157;F;50;16/11/2011;3;RENTA_MEDIA_ALTA
TDC;686;SI;SI;NO;0:00:33;30/03/2020 10:05;30/03/2020 10:05;MEDIA BAJA;H;1/01/2000;27;5;F;43;15/09/2005;3;RENTA_ALTA
TDC;646;SI;SI;NO;0:01:27;30/03/2020 10:06;30/03/2020 10:07;MUY ALTA;M;1/01/1996;37;54;M;36;28/12/2016;4;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:01:07;30/03/2020 11:58;30/03/2020 11:59;MEDIA ALTA;H;1/01/2001;23;3;F;31;16/07/2012;3;RENTA_MEDIA_BAJA
TDC;331;SI;SI;NO;0:04:18;31/03/2020 16:31;31/03/2020 16:35;ALTA;H;1/01/2000;29;3;F;50;2/07/2018;2;RENTA_MEDIA_ALTA
TDC;812;SI;SI;SI;0:21:33;28/03/2020 11:53;28/03/2020 12:15;MEDIA BAJA;M;1/01/1973;36;30;F;56;20/08/2007;2;RENTA_ALTA
TDC;996;SI;SI;NO;0:02:58;28/03/2020 11:56;28/03/2020 11:59;SIN PROPENSIÓN;M;1/01/2000;36;30;M;20;22/08/2018;3;RENTA_MEDIA_BAJA
TDC;818;SI;SI;NO;0:04:50;14/03/2020 9:08;14/03/2020 9:13;ALTA;M;1/01/1965;41;30;M;39;9/05/2006;4;RENTA_ALTA
TDC;554;SI;SI;NO;0:00:52;18/03/2020 9:12;18/03/2020 9:13;MUY ALTA;M;1/01/1987;22;54;M;55;29/08/2016;1;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:01:02;1/04/2020 11:17;1/04/2020 11:18;MEDIA ALTA;M;1/01/1996;38;42;F;41;8/11/2003;2;RENTA_MEDIA_BAJA
TDC;331;SI;SI;NO;0:01:13;17/03/2020 12:11;17/03/2020 12:12;MUY ALTA;M;1/01/1979;55;36;M;46;29/03/2016;3;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:00:45;14/03/2020 13:23;14/03/2020 13:24;MEDIA ALTA;H;1/01/1964;39;78;;;;;
TDC;746;SI;SI;NO;0:07:57;14/03/2020 13:36;14/03/2020 13:44;MUY ALTA;M;1/01/1978;59;9;M;24;28/05/2007;3;RENTA_MEDIA_ALTA
TDC;552;SI;SI;NO;0:07:00;28/03/2020 12:01;28/03/2020 12:08;MUY ALTA;H;1/01/1999;37;18;F;39;27/08/2018;4;RENTA_MUY_ALTA
TDC;747;SI;SI;NO;0:00:21;28/03/2020 12:05;28/03/2020 12:06;MUY ALTA;M;1/01/1991;33;127;F;30;14/08/2014;2;RENTA_MEDIA_ALTA
TDC;777;SI;SI;NO;0:01:33;26/03/2020 13:10;26/03/2020 13:12;MUY ALTA;M;1/01/1991;33;127;M;53;21/04/2004;3;RENTA_ALTA
TDC;331;SI;SI;NO;0:05:37;26/03/2020 13:36;26/03/2020 13:42;MUY ALTA;H;1/01/1964;39;78;M;31;16/08/2019;2;RENTA_MEDIA_BAJA
TDC;331;SI;SI;NO;0:05:11;26/03/2020 13:39;26/03/2020 13:44;MUY ALTA;M;1/01/1988;53;148;F;35;5/03/2018;3;RENTA_MEDIA_BAJA
TDC;951;SI;SI;SI;0:06:40;18/03/2020 12:34;18/03/2020 12:40;MUY ALTA;M;1/01/1988;52;157;M;33;22/03/2018;3;RENTA_MEDIA_ALTA
TDC;554;SI;SI;NO;0:05:07;30/03/2020 15:21;30/03/2020 15:27;MUY ALTA;M;1/01/1963;35;78;F;33;9/06/2016;4;RENTA_ALTA
TDC;311;SI;SI;NO;0:00:26;1/04/2020 13:43;1/04/2020 13:44;ALTA;M;1/01/1975;21;139;M;42;7/11/2001;2;RENTA_ALTA
TDC;313;SI;SI;NO;0:01:29;30/03/2020 9:30;30/03/2020 9:31;MEDIA ALTA;H;1/01/2000;42;5;F;68;29/09/2015;1;RENTA_MEDIA_BAJA
TDC;444;SI;SI;NO;0:00:36;31/03/2020 12:17;31/03/2020 12:17;ALTA;M;1/01/1999;27;3;F;53;26/10/2010;3;RENTA_MEDIA_BAJA
TDC;812;SI;SI;NO;0:00:33;1/04/2020 9:30;1/04/2020 9:31;MUY ALTA;H;1/01/2001;50;5;M;26;29/05/2017;2;RENTA_MEDIA_ALTA
TDC;951;SI;SI;NO;0:03:07;31/03/2020 14:28;31/03/2020 14:31;ALTA;H;1/01/1987;57;149;F;43;1/05/2012;3;RENTA_MEDIA_BAJA
TDC;352;SI;SI;SI;0:31:07;1/04/2020 12:46;1/04/2020 13:17;ALTA;M;1/01/1973;36;30;F;49;27/08/2011;3;RENTA_MEDIA_ALTA
TDC;871;SI;SI;NO;0:00:31;2/04/2020 11:47;2/04/2020 11:48;MUY ALTA;M;1/01/2001;28;3;M;60;4/06/2018;2;RENTA_MUY_ALTA
TDC;656;SI;SI;NO;0:02:35;18/03/2020 15:42;18/03/2020 15:45;ALTA;M;1/01/1972;52;160;M;55;14/08/2019;1;RENTA_ALTA
TDC;871;SI;SI;SI;0:08:51;18/03/2020 16:15;18/03/2020 16:24;ALTA;M;1/01/1979;34;18;M;52;8/10/2019;2;RENTA_MEDIA_BAJA
TDC;473;SI;SI;NO;0:02:18;2/04/2020 11:00;2/04/2020 11:02;ALTA;M;1/01/2001;17;3;F;23;9/07/2019;1;RENTA_ALTA
TDC;557;SI;SI;SI;0:13:54;1/04/2020 16:22;1/04/2020 16:36;MUY ALTA;M;1/01/1994;29;42;F;35;2/02/2017;4;RENTA_ALTA
TDC;811;SI;SI;SI;0:26:18;2/04/2020 10:28;2/04/2020 10:54;MUY ALTA;M;1/01/1979;41;152;F;29;23/06/2011;2;RENTA_MEDIA_BAJA
TDC;552;SI;SI;SI;0:13:05;2/04/2020 12:19;2/04/2020 12:32;ALTA;H;1/01/1999;52;30;F;44;6/08/2013;2;RENTA_MUY_ALTA
TDC;222;SI;SI;NO;0:00:50;23/03/2020 10:24;23/03/2020 10:25;SIN PROPENSIÓN;M;1/01/1998;40;18;F;29;5/12/2008;4;RENTA_ALTA
TDC;333;SI;SI;NO;0:02:58;8/05/2020 15:16;8/05/2020 15:19;MEDIA ALTA;M;1/01/1994;41;42;M;43;16/12/1996;1;RENTA_MEDIA_ALTA
TDC;444;SI;SI;NO;0:00:51;23/03/2020 9:49;23/03/2020 9:50;SIN PROPENSIÓN;M;1/01/1974;44;18;M;36;10/02/2015;3;RENTA_ALTA
TDC;826;SI;SI;NO;0:00:33;23/03/2020 9:49;23/03/2020 9:50;MUY ALTA;M;1/01/2001;43;18;M;33;28/04/2015;3;RENTA_MUY_ALTA
TDC;664;SI;SI;NO;0:02:41;23/03/2020 10:03;23/03/2020 10:05;MUY ALTA;H;1/01/1999;42;18;F;28;1/06/2017;2;RENTA_MEDIA_BAJA
TDC;868;SI;SI;NO;0:05:26;8/05/2020 10:53;8/05/2020 10:58;SIN PROPENSIÓN;M;1/01/1992;36;54;M;22;14/07/2016;2;RENTA_MEDIA_ALTA
TDC;557;SI;SI;SI;0:17:33;23/03/2020 9:31;23/03/2020 9:48;MUY ALTA;M;1/01/1995;42;66;F;34;9/08/2017;3;RENTA_MUY_ALTA
TDC;773;SI;SI;NO;0:00:54;8/05/2020 13:22;8/05/2020 13:23;ALTA;M;1/01/1993;34;30;F;37;9/08/2017;1;RENTA_MEDIA_BAJA
TDC;272;SI;SI;SI;0:10:18;9/05/2020 9:30;9/05/2020 9:41;ALTA;H;1/01/1997;47;18;F;55;28/08/2001;3;RENTA_ALTA
TDC;556;SI;SI;NO;0:00:52;8/05/2020 10:42;8/05/2020 10:43;MEDIA ALTA;M;1/01/1961;28;30;M;41;8/08/2017;1;RENTA_MEDIA_BAJA
TDC;722;SI;SI;NO;0:00:36;8/05/2020 15:54;8/05/2020 15:54;MEDIA ALTA;M;1/01/1979;34;18;F;57;5/10/2016;1;RENTA_ALTA
TDC;222;SI;SI;NO;0:00:41;10/03/2020 11:22;10/03/2020 11:23;MUY ALTA;M;1/01/1995;34;91;F;28;6/06/2012;3;RENTA_MEDIA_ALTA
TDC;673;SI;SI;NO;0:03:30;10/03/2020 11:23;10/03/2020 11:27;ALTA;H;1/01/1997;44;54;F;28;27/03/2014;2;RENTA_MEDIA_BAJA
TDC;811;SI;SI;SI;0:00:00;10/03/2020 9:00;10/03/2020 9:00;MEDIA ALTA;H;1/01/1990;58;95;M;51;3/08/2011;5;RENTA_ALTA
TDC;554;SI;SI;NO;0:00:51;9/03/2020 17:34;9/03/2020 17:35;MUY ALTA;M;1/01/1993;43;54;M;27;16/07/2012;5;RENTA_MEDIA_ALTA
TDC;722;SI;SI;NO;0:11:32;9/03/2020 17:40;9/03/2020 17:52;ALTA;-1;1/01/2020;36;0;M;32;3/11/2010;3;RENTA_MUY_ALTA
TDC;998;SI;SI;NO;0:00:49;10/03/2020 10:45;10/03/2020 10:46;SIN PROPENSIÓN;M;1/01/1987;45;30;M;28;10/09/2012;3;RENTA_ALTA
TDC;551;SI;SI;SI;0:07:59;9/03/2020 14:48;9/03/2020 14:56;ALTA;M;1/01/1994;29;42;M;47;28/01/2010;4;RENTA_MEDIA_BAJA
TDC;818;SI;SI;SI;0:18:02;9/03/2020 14:48;9/03/2020 15:06;SIN PROPENSIÓN;H;1/01/1990;32;42;M;31;21/06/2018;2;RENTA_MEDIA_ALTA
TDC;784;SI;SI;NO;0:04:57;10/03/2020 9:56;10/03/2020 10:01;MEDIA ALTA;M;1/01/1991;37;103;M;33;16/04/2014;4;RENTA_MEDIA_BAJA
TDC;938;SI;SI;NO;0:07:40;10/03/2020 10:25;10/03/2020 10:33;MEDIA BAJA;H;1/01/2000;27;5;F;37;22/04/2009;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:02:37;10/03/2020 10:25;10/03/2020 10:28;MEDIA ALTA;M;1/01/1993;43;54;M;45;12/08/2015;1;RENTA_MEDIA_BAJA
TDC;984;SI;SI;SI;0:14:02;10/03/2020 13:57;10/03/2020 14:11;SIN PROPENSIÓN;-1;1/01/2020;35;0;F;28;30/09/2019;2;RENTA_MEDIA_ALTA
TDC;228;SI;SI;NO;0:03:32;10/03/2020 14:59;10/03/2020 15:03;SIN PROPENSIÓN;H;1/01/1999;42;18;F;26;24/11/2017;2;RENTA_MUY_ALTA
TDC;639;SI;SI;NO;0:02:55;10/03/2020 14:06;10/03/2020 14:09;MEDIA ALTA;M;1/01/1999;44;18;F;45;21/09/2011;1;RENTA_MEDIA_BAJA
TDC;332;SI;SI;SI;0:08:25;9/03/2020 17:59;9/03/2020 18:08;ALTA;-1;1/01/2020;13;0;M;42;17/06/2009;2;RENTA_MEDIA_BAJA
TDC;812;SI;SI;SI;0:12:58;10/03/2020 16:33;10/03/2020 16:46;SIN PROPENSIÓN;M;1/01/1997;43;66;F;28;9/11/2010;4;RENTA_MEDIA_ALTA
TDC;554;SI;SI;SI;0:09:51;11/03/2020 9:47;11/03/2020 9:57;MUY ALTA;H;1/01/1990;32;42;F;31;3/12/2007;2;RENTA_ALTA
TDC;442;SI;SI;NO;0:03:24;11/03/2020 10:12;11/03/2020 10:16;MUY ALTA;M;1/01/1995;42;66;F;44;29/12/2011;3;RENTA_MUY_ALTA
TDC;332;SI;SI;SI;0:12:02;10/03/2020 11:30;10/03/2020 11:42;MUY ALTA;M;1/01/1997;34;30;F;27;15/11/2012;2;RENTA_MEDIA_ALTA
TDC;818;SI;SI;SI;0:10:41;10/03/2020 11:31;10/03/2020 11:41;MEDIA ALTA;M;1/01/1985;38;152;F;41;21/02/2019;4;RENTA_MEDIA_ALTA
TDC;971;SI;SI;NO;0:02:49;10/03/2020 13:51;10/03/2020 13:54;MEDIA ALTA;M;1/01/1977;32;42;F;44;25/11/2011;2;RENTA_MEDIA_ALTA
TDC;686;SI;SI;NO;0:04:37;10/03/2020 13:51;10/03/2020 13:56;SIN PROPENSIÓN;M;1/01/1994;29;66;F;53;10/09/2019;2;RENTA_MEDIA_BAJA
TDC;556;SI;SI;SI;0:23:29;10/03/2020 9:41;10/03/2020 10:04;MEDIA BAJA;M;1/01/1998;41;42;F;41;1/04/2011;3;RENTA_BAJA
TDC;552;SI;SI;NO;0:01:17;10/03/2020 12:13;10/03/2020 12:14;MEDIA ALTA;M;1/01/1988;52;157;F;57;16/07/1998;1;RENTA_BAJA
TDC;951;SI;SI;NO;0:01:47;10/03/2020 9:37;10/03/2020 9:39;MEDIA ALTA;M;1/01/1993;22;42;M;50;26/11/2015;1;RENTA_MEDIA_BAJA
TDC;983;SI;SI;SI;0:11:26;9/03/2020 16:18;9/03/2020 16:29;ALTA;M;1/01/1990;30;54;M;25;7/12/2019;2;RENTA_MEDIA_BAJA
TDC;833;SI;SI;SI;0:05:54;9/03/2020 16:19;9/03/2020 16:24;ALTA;M;1/01/1995;39;78;M;30;9/12/2019;3;RENTA_MUY_ALTA
TDC;557;SI;SI;SI;0:12:11;9/03/2020 16:05;9/03/2020 16:17;MEDIA ALTA;M;1/01/2000;49;18;M;36;4/05/2004;3;RENTA_ALTA
TDC;331;SI;SI;NO;0:00:00;10/03/2020 9:05;10/03/2020 9:05;ALTA;M;1/01/1977;37;30;M;42;29/04/2004;4;RENTA_MUY_ALTA
TDC;557;SI;SI;NO;0:04:45;10/03/2020 9:05;10/03/2020 9:10;ALTA;H;1/01/1994;44;66;M;45;28/02/2005;2;RENTA_MEDIA_ALTA
TDC;331;SI;SI;SI;0:10:00;10/03/2020 9:06;10/03/2020 9:16;MEDIA ALTA;M;1/01/2000;46;18;M;33;26/07/2006;3;RENTA_MEDIA_ALTA
TDC;961;SI;SI;SI;0:14:14;10/03/2020 10:29;10/03/2020 10:43;MEDIA ALTA;M;1/01/1996;37;54;M;55;27/09/2016;4;RENTA_BAJA
TDC;933;SI;SI;NO;0:14:00;10/03/2020 15:40;10/03/2020 15:54;ALTA;H;1/01/1994;42;30;F;46;9/12/2019;3;RENTA_ALTA
TDC;461;SI;SI;NO;0:02:24;13/03/2020 13:46;13/03/2020 13:48;ALTA;M;1/01/1996;38;42;F;45;6/08/2004;2;RENTA_BAJA
TDC;668;SI;SI;SI;0:09:41;13/03/2020 10:10;13/03/2020 10:20;MEDIA ALTA;M;1/01/1996;37;54;F;45;16/06/2004;7;RENTA_MUY_ALTA
TDC;554;SI;SI;NO;0:01:07;13/03/2020 10:34;13/03/2020 10:35;ALTA;H;1/01/2000;31;30;M;30;23/08/2013;2;RENTA_BAJA
TDC;983;SI;SI;SI;0:09:07;13/03/2020 11:56;13/03/2020 12:05;ALTA;M;1/01/1985;52;150;F;33;5/04/2011;2;RENTA_MEDIA_ALTA
TDC;938;SI;SI;SI;0:14:17;12/03/2020 9:22;12/03/2020 9:36;MEDIA ALTA;H;1/01/1990;58;95;F;37;1/02/2012;3;RENTA_MEDIA_ALTA
TDC;273;SI;SI;NO;0:00:54;17/03/2020 11:17;17/03/2020 11:17;MEDIA ALTA;M;1/01/1999;44;18;F;24;19/01/2016;2;RENTA_MEDIA_BAJA
TDC;229;SI;SI;NO;0:00:38;14/03/2020 13:45;14/03/2020 13:46;MEDIA ALTA;M;1/01/1975;35;42;F;42;4/02/1999;1;RENTA_MEDIA_ALTA
TDC;722;SI;SI;SI;0:19:08;10/03/2020 15:19;10/03/2020 15:38;MUY ALTA;M;1/01/1987;52;150;F;33;24/08/2012;4;RENTA_MEDIA_ALTA
TDC;631;SI;SI;SI;0:16:50;10/03/2020 15:20;10/03/2020 15:37;MEDIA ALTA;M;1/01/1991;52;16;F;34;4/04/2009;2;RENTA_MUY_ALTA
TDC;449;SI;SI;NO;0:04:26;10/03/2020 16:21;10/03/2020 16:25;MUY ALTA;M;1/01/1965;41;30;;;;;
TDC;393;SI;SI;NO;0:03:56;12/03/2020 13:26;12/03/2020 13:30;MUY ALTA;-1;1/01/2020;36;0;F;31;8/06/2012;2;RENTA_MEDIA_ALTA
TDC;667;SI;SI;NO;0:01:12;12/03/2020 13:26;12/03/2020 13:28;ALTA;M;1/01/2000;46;18;M;24;9/05/2016;2;RENTA_MEDIA_ALTA
TDC;811;SI;SI;NO;0:00:33;12/03/2020 13:28;12/03/2020 13:29;MUY ALTA;M;1/01/1998;36;18;M;44;2/08/2012;5;RENTA_MUY_ALTA
TDC;552;SI;SI;NO;0:00:15;12/03/2020 15:10;12/03/2020 15:10;ALTA;-1;1/01/2020;13;0;M;40;30/08/2013;3;RENTA_ALTA
TDC;553;SI;SI;NO;0:01:08;12/03/2020 12:37;12/03/2020 12:38;ALTA;M;1/01/1987;22;54;F;30;23/08/2006;3;RENTA_MUY_ALTA
TDC;722;SI;SI;SI;0:15:01;12/03/2020 12:38;12/03/2020 12:53;MUY ALTA;M;1/01/1995;40;30;F;44;23/07/2018;2;RENTA_MEDIA_ALTA
TDC;555;SI;SI;NO;0:00:33;23/03/2020 9:40;23/03/2020 9:41;SIN PROPENSIÓN;H;1/01/1997;24;54;M;31;19/04/2017;4;RENTA_MUY_ALTA
TDC;462;SI;SI;SI;0:06:49;23/03/2020 9:41;23/03/2020 9:48;MUY ALTA;M;1/01/1997;40;54;F;41;12/07/2017;2;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:00:39;20/03/2020 15:51;20/03/2020 15:51;SIN PROPENSIÓN;M;1/01/1987;22;54;M;27;26/10/2017;2;RENTA_MEDIA_BAJA
TDC;553;SI;SI;NO;0:01:24;23/03/2020 13:30;23/03/2020 13:32;MUY ALTA;H;1/01/1997;40;30;M;31;22/06/2019;2;RENTA_ALTA
TDC;222;SI;SI;NO;0:05:24;24/03/2020 15:59;24/03/2020 16:05;MUY ALTA;H;1/01/1993;35;54;F;32;26/04/2019;2;RENTA_MEDIA_ALTA
TDC;477;SI;SI;NO;0:01:23;24/03/2020 14:17;24/03/2020 14:18;MEDIA ALTA;H;1/01/1982;45;153;M;31;29/04/2012;2;RENTA_MEDIA_BAJA
TDC;625;SI;SI;NO;0:02:07;13/03/2020 13:03;13/03/2020 13:05;MEDIA ALTA;M;1/01/1993;41;5;F;29;16/12/2014;2;RENTA_MEDIA_ALTA
TDC;222;SI;SI;NO;0:00:34;24/03/2020 15:57;24/03/2020 15:57;MUY ALTA;-1;1/01/2020;16;0;F;45;30/04/2019;1;RENTA_BAJA
TDC;222;SI;SI;NO;0:00:33;13/03/2020 15:04;13/03/2020 15:04;MEDIA ALTA;M;1/01/1993;41;5;M;34;23/08/2007;2;RENTA_MUY_ALTA
TDC;556;SI;SI;NO;0:00:42;11/03/2020 12:22;11/03/2020 12:23;MUY ALTA;M;1/01/1973;56;13;F;29;26/07/2016;4;RENTA_ALTA
TDC;556;SI;SI;NO;0:01:20;11/03/2020 12:24;11/03/2020 12:26;ALTA;M;1/01/1972;52;160;M;30;15/02/2017;3;RENTA_ALTA
TDC;558;SI;SI;NO;0:01:25;11/03/2020 12:39;11/03/2020 12:41;MEDIA ALTA;-1;1/01/2020;8;0;M;39;29/09/2012;1;RENTA_ALTA
TDC;868;SI;SI;NO;0:06:22;11/03/2020 12:49;11/03/2020 12:55;MUY ALTA;M;1/01/1963;35;78;F;21;30/08/2017;4;RENTA_ALTA
TDC;477;SI;SI;NO;0:01:23;11/03/2020 13:09;11/03/2020 13:10;ALTA;M;1/01/1967;35;5;M;52;2/05/2016;2;RENTA_MEDIA_BAJA
TDC;553;SI;SI;SI;0:26:58;11/03/2020 14:13;11/03/2020 14:40;MEDIA BAJA;M;1/01/1990;45;5;F;57;13/11/2019;3;RENTA_MEDIA_ALTA
TDC;477;SI;SI;SI;0:07:51;26/03/2020 15:36;26/03/2020 15:43;MUY ALTA;M;1/01/1999;43;18;F;42;6/04/2017;2;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:01:40;26/03/2020 16:08;26/03/2020 16:09;SIN PROPENSIÓN;M;1/01/1995;33;54;M;23;14/10/2015;2;RENTA_MEDIA_ALTA
TDC;477;SI;SI;NO;0:03:12;27/03/2020 15:16;27/03/2020 15:19;MUY ALTA;M;1/01/1995;33;54;M;25;15/01/2018;2;RENTA_MEDIA_BAJA
TDC;771;SI;SI;NO;0:00:31;12/03/2020 12:06;12/03/2020 12:07;MEDIA ALTA;H;1/01/2000;31;30;F;38;8/04/2015;3;RENTA_BAJA
TDC;229;SI;SI;NO;0:00:49;17/03/2020 13:02;17/03/2020 13:03;MEDIA ALTA;-1;1/01/2020;8;0;F;46;26/04/2004;2;RENTA_MEDIA_ALTA
TDC;333;SI;SI;NO;0:01:28;26/03/2020 11:34;26/03/2020 11:35;MEDIA ALTA;H;1/01/2000;42;5;M;36;23/08/2002;1;RENTA_MEDIA_ALTA
TDC;551;SI;SI;NO;0:00:35;27/03/2020 12:05;27/03/2020 12:06;MEDIA ALTA;M;1/01/2001;42;18;F;44;21/09/2006;4;RENTA_MUY_ALTA
TDC;551;SI;SI;NO;0:00:33;26/03/2020 17:30;26/03/2020 17:30;MEDIA ALTA;M;1/01/1994;29;66;M;60;7/03/2011;1;RENTA_MEDIA_ALTA
TDC;867;SI;SI;NO;0:00:29;31/03/2020 13:40;31/03/2020 13:41;MUY ALTA;-1;1/01/2020;19;0;M;23;7/11/2016;1;RENTA_ALTA
TDC;443;SI;SI;SI;0:13:34;31/03/2020 15:39;31/03/2020 15:53;MUY ALTA;M;1/01/1986;49;30;F;28;6/09/2016;4;RENTA_MUY_ALTA
TDC;241;SI;SI;SI;0:06:24;18/03/2020 11:12;18/03/2020 11:18;ALTA;M;1/01/1998;49;42;M;52;24/05/2006;3;RENTA_BAJA
TDC;229;SI;SI;NO;0:00:28;18/03/2020 11:29;18/03/2020 11:29;MUY ALTA;M;1/01/1994;45;42;M;23;24/06/2015;3;RENTA_MEDIA_ALTA
TDC;552;SI;SI;NO;0:02:22;18/03/2020 14:53;18/03/2020 14:55;MEDIA BAJA;M;1/01/1978;59;9;M;48;5/03/1998;2;RENTA_ALTA
TDC;999;SI;SI;NO;0:05:17;18/03/2020 14:53;18/03/2020 14:58;SIN PROPENSIÓN;M;1/01/1992;40;42;M;30;24/12/2013;3;RENTA_MEDIA_BAJA
TDC;552;SI;SI;NO;0:00:36;18/03/2020 10:39;18/03/2020 10:40;ALTA;M;1/01/2000;49;18;M;60;18/04/2016;2;RENTA_MUY_ALTA
TDC;246;SI;SI;NO;0:00:46;18/03/2020 11:20;18/03/2020 11:21;MUY ALTA;M;1/01/1995;41;30;M;40;7/09/2015;2;RENTA_MEDIA_ALTA
TDC;662;SI;SI;NO;0:01:13;12/03/2020 12:22;12/03/2020 12:23;ALTA;H;1/01/1987;57;149;F;47;12/05/2006;3;RENTA_MEDIA_BAJA
TDC;333;SI;SI;NO;0:04:29;12/03/2020 12:29;12/03/2020 12:33;ALTA;M;1/01/1967;34;5;M;43;10/08/2006;7;RENTA_MUY_ALTA
TDC;475;SI;SI;SI;0:07:23;12/03/2020 13:16;12/03/2020 13:23;ALTA;M;1/01/1997;34;30;M;34;30/04/2008;3;RENTA_MEDIA_ALTA
TDC;625;SI;SI;NO;0:07:43;18/03/2020 14:13;18/03/2020 14:21;MUY ALTA;H;1/01/1983;47;30;M;27;4/07/2016;2;RENTA_MEDIA_ALTA
TDC;221;SI;SI;NO;0:00:42;2/04/2020 14:34;2/04/2020 14:35;ALTA;M;1/01/1979;34;18;M;56;8/05/2005;1;RENTA_MEDIA_ALTA
TDC;867;SI;SI;NO;0:00:57;2/04/2020 14:35;2/04/2020 14:36;ALTA;-1;1/01/2020;19;0;F;41;19/10/2012;3;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:01:19;19/03/2020 13:06;19/03/2020 13:08;MUY ALTA;M;1/01/1990;39;42;M;45;4/06/2003;3;RENTA_MUY_ALTA
TDC;553;SI;SI;NO;0:00:14;19/03/2020 13:07;19/03/2020 13:07;ALTA;H;1/01/1994;51;78;M;26;19/12/2009;4;RENTA_ALTA
TDC;312;SI;SI;NO;0:00:24;19/03/2020 9:32;19/03/2020 9:33;ALTA;H;1/01/1998;35;18;F;58;5/05/2005;4;RENTA_MUY_ALTA
TDC;331;SI;SI;NO;0:01:14;1/04/2020 15:43;1/04/2020 15:44;MUY ALTA;-1;1/01/2020;36;0;F;48;18/09/2019;2;RENTA_MUY_ALTA
TDC;722;SI;SI;NO;0:02:15;2/04/2020 9:42;2/04/2020 9:44;ALTA;M;1/01/1999;27;3;F;53;23/12/2002;3;RENTA_ALTA
TDC;553;SI;SI;NO;0:00:30;2/04/2020 10:08;2/04/2020 10:09;MEDIA ALTA;H;1/01/1998;35;18;F;59;22/11/2001;3;RENTA_MEDIA_ALTA
TDC;686;SI;SI;NO;0:04:27;2/04/2020 10:09;2/04/2020 10:13;ALTA;M;1/01/1997;14;3;M;49;22/07/2002;2;RENTA_MEDIA_ALTA
TDC;811;SI;SI;SI;0:17:16;23/03/2020 11:20;23/03/2020 11:37;MUY ALTA;M;1/01/1997;40;54;M;34;10/02/2012;2;RENTA_ALTA
TDC;967;SI;SI;SI;0:14:22;23/03/2020 14:19;23/03/2020 14:33;MUY ALTA;M;1/01/1997;39;30;M;39;6/02/2019;1;RENTA_MEDIA_ALTA
TDC;555;SI;SI;NO;0:01:22;11/05/2020 15:00;11/05/2020 15:01;MEDIA ALTA;M;1/01/1994;38;42;M;37;4/07/1996;3;RENTA_ALTA
TDC;222;SI;SI;SI;0:16:48;13/03/2020 10:57;13/03/2020 11:14;MEDIA ALTA;M;1/01/1998;36;18;F;48;14/01/2011;3;RENTA_MEDIA_BAJA
TDC;449;SI;SI;NO;0:01:07;13/03/2020 11:52;13/03/2020 11:53;MUY ALTA;M;1/01/1980;53;142;M;63;17/03/2018;5;RENTA_ALTA
TDC;981;SI;SI;NO;0:00:46;23/03/2020 13:26;23/03/2020 13:27;ALTA;M;1/01/1977;37;30;M;36;24/08/2010;2;RENTA_MEDIA_BAJA
TDC;812;SI;SI;NO;0:02:04;23/03/2020 13:26;23/03/2020 13:28;MUY ALTA;M;1/01/1988;53;148;F;32;22/11/2010;3;RENTA_MEDIA_BAJA
TDC;322;SI;SI;NO;0:00:21;23/03/2020 12:55;23/03/2020 12:55;MUY ALTA;M;1/01/1979;34;18;F;29;8/11/2018;2;RENTA_MEDIA_ALTA
TDC;477;SI;SI;NO;0:00:27;23/03/2020 11:11;23/03/2020 11:12;MUY ALTA;M;1/01/1998;40;18;F;25;25/01/2016;1;RENTA_BAJA
TDC;656;SI;SI;NO;0:00:44;23/03/2020 11:42;23/03/2020 11:43;SIN PROPENSIÓN;M;1/01/1996;38;42;F;31;11/07/2014;4;RENTA_MEDIA_ALTA
TDC;553;SI;SI;NO;0:00:21;13/03/2020 12:44;13/03/2020 12:45;ALTA;M;1/01/1996;38;42;F;44;28/03/2011;4;RENTA_MEDIA_BAJA
TDC;452;SI;SI;NO;0:00:31;17/03/2020 12:32;17/03/2020 12:32;MEDIA ALTA;M;1/01/1998;55;16;M;47;7/10/2010;4;RENTA_ALTA
